0.3669189301	0.6330810699
0.5676806230	0.4323193770
0.4218346593	0.5781653407
0.5924872809	0.4075127191
0.7880227075	0.2119772925
0.8353265461	0.1646734539
0.5095905019	0.4904094981
0.7184652033	0.2815347967
0.8529182443	0.1470817557
0.8589626064	0.1410373936
0.8609822522	0.1390177478
0.8616507702	0.1383492298
0.8618713644	0.1381286356
0.8619440799	0.1380559201
0.3726358274	0.6273641726
0.6092908865	0.3907091135
0.6924944871	0.3075055129
0.7082356472	0.2917643528
0.6704144325	0.3295855675
0.6928049198	0.3071950802
0.8619680413	0.1380319587
0.8619759362	0.1380240638
0.6983067395	0.3016932605
0.6967741308	0.3032258692
0.8619785373	0.1380214627
0.8619793943	0.1380206057
0.8250363915	0.1749636085
0.8586211316	0.1413788684
0.8619796767	0.1380203233
0.8619797697	0.1380202303
0.8619798004	0.1380201996
0.8619798105	0.1380201895
0.8619798138	0.1380201862
0.8619798149	0.1380201851
0.2264865582	0.7735134418
0.3269416508	0.6730583492
0.6992451619	0.3007548381
0.6998239956	0.3001760044
0.6999589953	0.3000410047
0.6999904488	0.3000095512
0.8619798153	0.1380201847
0.8619798154	0.1380201846
0.8619798152	0.1380201848
0.8619798153	0.1380201847
0.6999977753	0.3000022247
0.6999994818	0.3000005182
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.4057378434	0.5942621566
0.4863104623	0.5136895377
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.6671903513	0.3328096487
0.6963281599	0.3036718401
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.5488584943	0.4511415057
0.6222276780	0.3777723220
0.6646997768	0.3353002232
0.6850012996	0.3149987004
0.4727855725	0.5272144275
0.5866839026	0.4133160974
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.6938160788	0.3061839212
0.6866905515	0.3133094485
0.6945260516	0.3054739484
0.6977740579	0.3022259421
0.6996062671	0.3003937329
0.6999579777	0.3000420223
0.6544584973	0.3455415027
0.6835923960	0.3164076040
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.7880227075	0.2119772925
0.6307857592	0.3692142408
0.7578909955	0.2421090045
0.8229760408	0.1770239592
0.4218346593	0.5781653407
0.8485203210	0.1514796790
0.8031008112	0.1968991888
0.8411589061	0.1588410939
0.5095905019	0.4904094981
0.7184652033	0.2815347967
0.8549502101	0.1450497899
0.8298654070	0.1701345930
0.8509897174	0.1490102826
0.8583121767	0.1416878233
0.8607662853	0.1392337147
0.8615794334	0.1384205666
0.3669189301	0.6330810699
0.5676806230	0.4323193770
0.3726358274	0.6273641726
0.3656634363	0.6343365637
0.4987140238	0.5012859762
0.6711335616	0.3288664384
0.3624245946	0.6375754054
0.3609441715	0.6390558285
0.6001376181	0.3998623819
0.8618478414	0.1381521586
0.3602724907	0.6397275093
0.4234717187	0.5765282813
0.8613467960	0.1386532040
0.8589544824	0.1410455176
0.8609795567	0.1390204433
0.8616498801	0.1383501199
0.8618710709	0.1381289291
0.7737726333	0.2262273667
0.4243185592	0.5756814408
0.8619439832	0.1380560168
0.4247585145	0.5752414855
0.8618078247	0.1381921753
0.8611550933	0.1388449067
0.4249875939	0.5750124061
0.8580437366	0.1419562634
0.8606770577	0.1393229423
0.2264865582	0.7735134418
0.8615499498	0.1384500502
0.8618381181	0.1381618819
0.4057378434	0.5942621566
0.4863104623	0.5136895377
0.8619331231	0.1380668769
0.8617557155	0.1382442845
0.5204813971	0.4795186029
0.5488584943	0.4511415057
0.8619059626	0.1380940374
0.4792252224	0.5207747776
0.5698897536	0.4301102464
0.5006527694	0.4993472306
0.5875458998	0.4124541002
0.6459450829	0.3540549171
0.6763657775	0.3236342225
0.5384410879	0.4615589121
0.5489465323	0.4510534677
0.8616254282	0.1383745718
0.8602827138	0.1397172862
0.6518755946	0.3481244054
0.6791501773	0.3208498227
0.6571768058	0.3428231942
0.6815965798	0.3184034202
0.4727855725	0.5272144275
0.8614195731	0.1385804269
0.8593008930	0.1406991070
0.4251532648	0.5748467352
0.3950838146	0.6049161854
0.8610944467	0.1389055533
0.8616878155	0.1383121845
0.3783222002	0.6216777998
0.3592733406	0.6407266594
0.8618835784	0.1381164216
0.8615180911	0.1384819089
0.3498261546	0.6501738454
0.3453462185	0.6546537815
0.3432669897	0.6567330103
0.3423116158	0.6576883842
0.3418746615	0.6581253385
0.3416752368	0.6583247632
0.3415843080	0.6584156920
0.3415428667	0.6584571333
0.5397548351	0.4602451649
0.4707306053	0.5292693947
0.2264865582	0.7735134418
0.7880227075	0.2119772925
0.8353265461	0.1646734539
0.7547259436	0.2452740564
0.8216215028	0.1783784972
0.8480299344	0.1519700656
0.3669189301	0.6330810699
0.5676806230	0.4323193770
0.4218346593	0.5781653407
0.4234717187	0.5765282813
0.8573081835	0.1426918165
0.8604322787	0.1395677213
0.5095905019	0.4904094981
0.8546322739	0.1453677261
0.8595382292	0.1404617708
0.3726358274	0.6273641726
0.8611731078	0.1388268922
0.8617137827	0.1382862173
0.8618921393	0.1381078607
0.3656634363	0.6343365637
0.7184652033	0.2815347967
0.7061239246	0.2938760754
0.6412233545	0.3587766455
0.5607225166	0.4392774834
0.7029841079	0.2970158921
0.3269416508	0.6730583492
0.3622181069	0.6377818931
0.8619509261	0.1380490739
0.8619702970	0.1380297030
0.6001376181	0.3998623819
0.8619766794	0.1380233206
0.8619787822	0.1380212178
0.5935331923	0.4064668077
0.5494510477	0.4505489523
0.8619794750	0.1380205250
0.6052062706	0.3947937294
0.5392483583	0.4607516417
0.5079455629	0.4920544371
0.8619781811	0.1380218189
0.8619719687	0.1380280313
0.7737726333	0.2262273667
0.6564806444	0.3435193556
0.8619772302	0.1380227698
0.8619789637	0.1380210363
0.8619795348	0.1380204652
0.8619797230	0.1380202770
0.8619797850	0.1380202150
0.8619798054	0.1380201946
0.6119667624	0.3880332376
0.5617420656	0.4382579344
0.4756635802	0.5243364198
0.4540887757	0.5459112243
0.6117048854	0.3882951146
0.5693036858	0.4306963142
0.8619798121	0.1380201879
0.8619798143	0.1380201857
0.8619798102	0.1380201898
0.8619798137	0.1380201863
0.6625701201	0.3374298799
0.6362436438	0.3637563562
0.8619798149	0.1380201851
0.8619798152	0.1380201848
0.4057378434	0.5942621566
0.6458472108	0.3541527892
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.6937392988	0.3062607012
0.5488584943	0.4511415057
0.8619798154	0.1380201846
0.4792252224	0.5207747776
0.5698897536	0.4301102464
0.6993261572	0.3006738428
0.5006527694	0.4993472306
0.5875458998	0.4124541002
0.6459450829	0.3540549171
0.5993895546	0.4006104454
0.4727855725	0.5272144275
0.8619798154	0.1380201846
0.5866839026	0.4133160974
0.3783222002	0.6216777998
0.8619798154	0.1380201846
0.5701768360	0.4298231640
0.5011100872	0.4988899128
0.6394000119	0.3605999881
0.6855291905	0.3144708095
0.6967770038	0.3032229962
0.2264865582	0.7735134418
0.7880227075	0.2119772925
0.8353265461	0.1646734539
0.7547259436	0.2452740564
0.8216215028	0.1783784972
0.4218346593	0.5781653407
0.4234717187	0.5765282813
0.8480299344	0.1519700656
0.8573081835	0.1426918165
0.5095905019	0.4904094981
0.3726358274	0.6273641726
0.8604322787	0.1395677213
0.8614690358	0.1385309642
0.7184652033	0.2815347967
0.8618114305	0.1381885695
0.3669189301	0.6330810699
0.8619243273	0.1380756727
0.8619615327	0.1380384673
0.6092908865	0.3907091135
0.4027834361	0.5972165639
0.6025374955	0.3974625045
0.6001376181	0.3998623819
0.5319387315	0.4680612685
0.8619737918	0.1380262082
0.8619778308	0.1380221692
0.3269416508	0.6730583492
0.7207613791	0.2792386209
0.7598630146	0.2401369854
0.7338659301	0.2661340699
0.5441436082	0.4558563918
0.5935331923	0.4064668077
0.5494510477	0.4505489523
0.8619791616	0.1380208384
0.8619796000	0.1380204000
0.8619797445	0.1380202555
0.8619797920	0.1380202080
0.8619798077	0.1380201923
0.8304927108	0.1695072892
0.7524510231	0.2475489769
0.6553267220	0.3446732780
0.6888855229	0.3111144771
0.8619798129	0.1380201871
0.8619798146	0.1380201854
0.6973694833	0.3026305167
0.6993849970	0.3006150030
0.8619798152	0.1380201848
0.5922823231	0.4077176769
0.8619798153	0.1380201847
0.6828312502	0.3171687498
0.6998566294	0.3001433706
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.4057378434	0.5942621566
0.4863104623	0.5136895377
0.8619798154	0.1380201846
0.6671903513	0.3328096487
0.5488584943	0.4511415057
0.6222276780	0.3777723220
0.8619798152	0.1380201848
0.4727855725	0.5272144275
0.5643332485	0.4356667515
0.4947904798	0.5052095202
0.6963281599	0.3036718401
0.8619798143	0.1380201857
0.5866839026	0.4133160974
0.8619798151	0.1380201849
0.3783222002	0.6216777998
0.8619798137	0.1380201863
0.8619798149	0.1380201851
0.8619798127	0.1380201873
0.5701768360	0.4298231640
0.5011100872	0.4988899128
0.4374824037	0.5625175963
0.6083799012	0.3916200988
0.6770063019	0.3229936981
0.6948142803	0.3051857197
0.6988604504	0.3011395496
0.2264865582	0.7735134418
0.3269416508	0.6730583492
0.7880227075	0.2119772925
0.8353265461	0.1646734539
0.8529182443	0.1470817557
0.8589626064	0.1410373936
0.8609822522	0.1390177478
0.8616507702	0.1383492298
0.3669189301	0.6330810699
0.5676806230	0.4323193770
0.4218346593	0.5781653407
0.5924872809	0.4075127191
0.8618713644	0.1381286356
0.8619440799	0.1380559201
0.5095905019	0.4904094981
0.7184652033	0.2815347967
0.8619680413	0.1380319587
0.8619759362	0.1380240638
0.8619785373	0.1380214627
0.8619793943	0.1380206057
0.8619796767	0.1380203233
0.8619797697	0.1380202303
0.3726358274	0.6273641726
0.6092908865	0.3907091135
0.6924944871	0.3075055129
0.7082356472	0.2917643528
0.8250363915	0.1749636085
0.8586211316	0.1413788684
0.8619798004	0.1380201996
0.8619798105	0.1380201895
0.8619798138	0.1380201862
0.8619798149	0.1380201851
0.8619798153	0.1380201847
0.8619798154	0.1380201846
0.7107976420	0.2892023580
0.7112038890	0.2887961110
0.7112680373	0.2887319627
0.7112781600	0.2887218400
0.7061239246	0.2938760754
0.6412233545	0.3587766455
0.7351435392	0.2648564608
0.7637617679	0.2362382321
0.8674773506	0.1325226494
0.8696984585	0.1303015415
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.8619798154	0.1380201846
0.5922823231	0.4077176769
0.6828312502	0.3171687498
0.7710828955	0.2289171045
0.7728684960	0.2271315040
0.7732988669	0.2267011331
